"gender","age","counts_pictures","counts_profileVisits","counts_kisses","flirtInterests_chat","flirtInterests_friends","flirtInterests_date","connectedToFacebook","isVIP","isVerified","lang_count","lang_fr","lang_en","lang_de","lang_it","lang_es","lang_pt","countDetails","freshman","hasBirthday","highlighted"
FALSE,22,15,2199,59,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,22,1,1205,20,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.379999995231628,"false","false","false"
FALSE,19,9,1741,109,"false","true","false","false","false","true",1,"true","false","false","false","false","false",1,"false","false","false"
FALSE,25,9,1808,76,"false","true","false","false","false","false",1,"false","false","false","true","false","false",0.310000002384186,"false","false","false"
FALSE,22,2,1897,34,"false","true","true","false","false","false",1,"false","false","true","false","false","false",1,"false","false","false"
FALSE,26,2,2188,106,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.769999980926514,"false","false","false"
FALSE,22,4,1750,148,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.310000002384186,"false","false","false"
FALSE,19,1,1303,70,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.310000002384186,"false","false","false"
FALSE,23,4,2454,88,"false","true","false","false","false","true",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,25,1,1167,35,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.769999980926514,"false","false","false"
FALSE,22,4,388,10,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,23,3,897,37,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,20,1,314,16,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.649999976158142,"false","false","false"
FALSE,23,5,1338,121,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.649999976158142,"false","false","false"
FALSE,23,4,1057,125,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.5,"false","false","false"
FALSE,21,1,442,20,"true","true","true","false","false","true",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,19,7,576,61,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.9200000166893,"false","false","false"
FALSE,19,3,2262,126,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.379999995231628,"false","false","false"
FALSE,25,3,877,19,"true","false","true","false","false","true",1,"false","false","true","false","false","false",0.230000004172325,"false","false","false"
FALSE,20,6,823,26,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,22,2,15,0,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,23,4,2403,142,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.5,"false","false","false"
FALSE,23,2,667,21,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,25,6,744,64,"false","false","true","false","false","false",1,"true","false","false","false","false","false",0.9200000166893,"false","false","false"
FALSE,22,4,2179,181,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.9200000166893,"false","false","false"
FALSE,24,3,1170,33,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.620000004768372,"false","false","false"
FALSE,24,0,2854,86,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.699999988079071,"false","false","false"
FALSE,26,2,1609,83,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.5,"false","false","false"
FALSE,23,2,373,21,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.879999995231628,"false","false","false"
FALSE,22,2,1283,23,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.189999997615814,"false","false","false"
FALSE,21,6,591,32,"true","false","true","false","false","false",1,"true","false","false","false","false","false",0.9200000166893,"false","false","false"
FALSE,22,3,159,3,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.850000023841858,"false","false","false"
FALSE,23,6,1008,38,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,21,3,609,38,"true","false","false","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,23,6,2845,159,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,23,4,152,16,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.689999997615814,"false","false","false"
FALSE,25,4,355,27,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"false","false","false"
FALSE,19,4,1323,128,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.419999986886978,"false","false","false"
FALSE,24,5,1240,58,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.189999997615814,"false","false","false"
FALSE,19,6,1093,83,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,21,6,3972,116,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.769999980926514,"false","false","false"
FALSE,22,5,1054,94,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0.150000005960464,"false","false","false"
FALSE,25,3,901,44,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.689999997615814,"false","false","false"
FALSE,25,2,291,6,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,22,2,1037,67,"true","false","true","false","false","false",1,"true","false","false","false","false","false",0.46000000834465,"false","false","false"
FALSE,24,2,716,54,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.879999995231628,"false","false","false"
FALSE,20,1,896,48,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,19,1,223,18,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.349999994039536,"false","false","false"
FALSE,24,6,1596,66,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.9200000166893,"false","false","true"
FALSE,23,3,1220,53,"false","false","true","false","false","false",1,"true","false","false","false","false","false",0.540000021457672,"false","false","false"
FALSE,24,1,172,5,"false","true","true","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,25,4,251,1,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,23,7,922,83,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.0799999982118607,"false","false","false"
FALSE,20,13,1244,116,"true","true","false","false","false","true",1,"false","false","false","true","false","false",1,"false","false","false"
FALSE,24,5,2257,121,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,23,13,1591,35,"false","true","true","false","false","false",1,"false","false","true","false","false","false",0.769999980926514,"false","false","false"
FALSE,25,5,573,13,"true","false","true","false","false","false",1,"true","false","false","false","false","false",0.9200000166893,"false","false","false"
FALSE,24,4,552,13,"false","true","true","false","false","false",1,"false","false","true","false","false","false",0.349999994039536,"false","false","false"
FALSE,20,2,1030,31,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,22,1,387,29,"false","true","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,23,6,2939,131,"true","true","true","false","true","false",1,"false","false","true","false","false","false",1,"false","false","false"
FALSE,22,8,571,2,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.850000023841858,"false","false","false"
FALSE,24,5,2001,33,"true","true","true","false","true","false",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,22,2,1078,27,"true","true","true","false","false","false",1,"false","true","false","false","false","false",0,"false","false","false"
FALSE,25,5,892,20,"false","false","false","false","false","false",2,"false","true","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,25,0,986,34,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,19,1,581,12,"true","true","false","false","false","true",1,"false","false","true","false","false","false",0.5,"false","false","false"
FALSE,23,2,384,13,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,24,9,1687,61,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.310000002384186,"false","false","false"
FALSE,21,15,1417,99,"false","true","false","false","false","false",1,"false","false","false","true","false","false",0.879999995231628,"false","false","false"
FALSE,22,3,511,18,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.379999995231628,"false","false","false"
FALSE,22,2,1148,29,"true","false","true","false","false","false",1,"false","false","false","false","false","true",0,"false","false","false"
FALSE,22,2,330,33,"false","false","true","false","false","false",1,"true","false","false","false","false","false",0.379999995231628,"false","false","false"
FALSE,20,3,441,7,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.5799999833107,"false","false","false"
FALSE,19,2,288,8,"false","false","true","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"false","false","false"
FALSE,20,4,1669,48,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.270000010728836,"false","false","false"
FALSE,21,3,236,8,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.649999976158142,"false","false","false"
FALSE,21,7,620,14,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.419999986886978,"false","false","false"
FALSE,25,1,574,12,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,24,2,383,36,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.5,"false","false","false"
FALSE,23,3,826,61,"true","true","true","false","false","false",1,"false","false","true","false","false","false",1,"false","false","false"
FALSE,25,6,1237,47,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.349999994039536,"false","false","false"
FALSE,20,10,499,6,"true","false","true","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"false","false","false"
FALSE,19,4,538,40,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0.620000004768372,"false","false","false"
FALSE,21,1,262,8,"false","true","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,23,3,148,14,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.689999997615814,"false","false","false"
FALSE,21,3,445,20,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,20,6,531,32,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.349999994039536,"false","false","false"
FALSE,22,5,1491,84,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.649999976158142,"false","false","false"
FALSE,24,3,203,2,"false","true","true","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,21,3,511,35,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.310000002384186,"false","false","false"
FALSE,24,2,651,73,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.349999994039536,"false","false","false"
FALSE,19,4,2592,103,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.270000010728836,"false","false","false"
FALSE,23,2,2143,139,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.379999995231628,"false","false","false"
FALSE,25,5,1431,84,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.810000002384186,"false","false","false"
FALSE,25,6,1930,69,"false","true","false","false","false","true",1,"false","false","false","true","false","false",1,"false","false","false"
FALSE,24,3,668,42,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0.730000019073486,"false","false","false"
FALSE,25,6,584,15,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.649999976158142,"false","false","false"
FALSE,25,1,220,15,"true","false","true","false","false","false",1,"true","false","false","false","false","false",1,"false","false","false"
FALSE,22,4,750,126,"true","false","false","false","false","false",1,"false","false","false","false","false","true",0.649999976158142,"false","false","false"
FALSE,19,2,1682,35,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.230000004172325,"false","false","false"
FALSE,22,4,947,53,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.649999976158142,"false","false","false"
FALSE,23,3,352,9,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.730000019073486,"false","false","false"
FALSE,25,3,1001,49,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.46000000834465,"false","false","false"
FALSE,24,12,3371,129,"false","true","false","false","false","true",1,"false","false","false","true","false","false",0.9200000166893,"false","false","false"
FALSE,26,4,516,6,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.5,"false","false","false"
FALSE,25,3,1454,34,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.419999986886978,"false","false","false"
FALSE,20,4,993,34,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.800000011920929,"false","false","false"
FALSE,23,4,2260,113,"false","true","true","false","false","false",4,"false","true","true","true","true","false",0,"false","false","false"
FALSE,26,2,1107,59,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.810000002384186,"false","false","false"
FALSE,26,0,982,25,"true","false","false","false","false","false",1,"false","false","false","true","false","false",0.189999997615814,"false","false","false"
FALSE,26,3,1242,66,"true","true","false","false","false","false",1,"false","false","false","true","false","false",0.379999995231628,"false","false","false"
FALSE,24,4,793,19,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,20,4,1075,11,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.649999976158142,"false","false","false"
FALSE,23,2,538,31,"false","false","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,20,3,454,26,"false","true","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,23,3,957,26,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.379999995231628,"false","false","false"
FALSE,20,15,567,41,"true","false","false","false","false","true",1,"true","false","false","false","false","false",0.850000023841858,"false","false","false"
FALSE,19,2,382,18,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.0799999982118607,"false","false","false"
FALSE,24,4,259,1,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.270000010728836,"false","false","false"
FALSE,20,5,1094,23,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.270000010728836,"false","false","false"
FALSE,23,15,1659,105,"false","false","false","false","false","false",1,"false","false","false","true","false","false",0.689999997615814,"false","false","false"
FALSE,24,2,137,19,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,23,6,2071,59,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.810000002384186,"false","false","true"
FALSE,23,1,229,4,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,26,1,133,3,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.46000000834465,"false","false","false"
FALSE,26,3,715,18,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,24,3,683,25,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,23,1,68,0,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,25,4,553,69,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.689999997615814,"false","false","false"
FALSE,22,2,625,11,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.230000004172325,"false","false","false"
FALSE,24,6,826,107,"true","true","true","false","false","true",1,"true","false","false","false","false","false",0.730000019073486,"false","false","false"
FALSE,25,1,224,4,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.270000010728836,"false","false","false"
FALSE,22,4,1293,27,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,20,6,165,7,"true","true","false","false","false","false",1,"false","false","true","false","false","false",1,"false","false","false"
FALSE,19,7,644,145,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.649999976158142,"false","false","false"
FALSE,26,4,1274,52,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,21,11,1406,96,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.540000021457672,"false","false","false"
FALSE,24,2,750,9,"true","true","false","false","false","true",4,"true","true","true","false","false","false",0.230000004172325,"false","false","false"
FALSE,22,3,697,42,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.46000000834465,"false","false","false"
FALSE,24,4,681,13,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.689999997615814,"false","false","false"
FALSE,22,5,1279,51,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.850000023841858,"false","false","false"
FALSE,23,2,976,87,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.189999997615814,"false","false","false"
FALSE,19,7,3104,131,"false","false","true","false","false","true",1,"false","false","true","false","false","false",1,"false","false","false"
FALSE,23,1,767,20,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.5,"false","false","false"
FALSE,21,4,285,11,"false","false","true","false","false","false",1,"true","false","false","false","false","false",0.620000004768372,"false","false","false"
FALSE,23,4,1062,36,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.5,"false","false","false"
FALSE,24,8,689,138,"false","false","false","false","false","false",1,"true","false","false","false","false","false",1,"false","false","false"
FALSE,23,5,473,16,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.620000004768372,"false","false","false"
FALSE,23,5,2348,195,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,19,2,2427,110,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.349999994039536,"false","false","false"
FALSE,22,2,751,25,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.310000002384186,"false","false","false"
FALSE,22,8,2150,66,"true","true","true","false","false","false",1,"false","false","false","true","false","false",0.959999978542328,"false","false","false"
FALSE,25,3,866,28,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,22,2,786,37,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,23,1,499,15,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,24,9,983,38,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.850000023841858,"false","false","false"
FALSE,21,11,2136,58,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0,"false","false","true"
FALSE,23,1,587,22,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.46000000834465,"false","false","false"
FALSE,22,2,467,14,"true","false","true","false","false","false",1,"false","false","true","false","false","false",0.620000004768372,"false","false","false"
FALSE,24,3,479,32,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.5,"false","false","false"
FALSE,25,1,584,11,"true","true","false","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,22,2,883,29,"false","true","true","false","false","true",1,"false","false","true","false","false","false",0.230000004172325,"false","false","false"
FALSE,23,4,572,58,"true","true","true","false","false","false",2,"false","true","false","true","false","false",0.230000004172325,"false","false","false"
FALSE,22,8,996,14,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.689999997615814,"false","false","false"
FALSE,22,1,540,58,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.879999995231628,"false","false","false"
FALSE,23,3,638,4,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,19,5,1436,113,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,25,1,755,31,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,19,4,701,24,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.189999997615814,"false","false","false"
FALSE,22,6,2126,115,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.419999986886978,"false","false","false"
FALSE,25,4,1081,25,"true","true","false","false","false","true",1,"false","false","true","false","false","false",0.689999997615814,"false","false","false"
FALSE,23,4,1130,51,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.769999980926514,"false","false","false"
FALSE,23,2,563,44,"false","true","false","false","false","true",1,"true","false","false","false","false","false",0.0399999991059303,"false","false","false"
FALSE,24,1,155,7,"true","false","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,22,1,194,4,"false","false","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,25,15,1220,45,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,22,2,799,73,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.649999976158142,"false","false","false"
FALSE,24,2,652,17,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.769999980926514,"false","false","false"
FALSE,24,1,652,39,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.150000005960464,"false","false","false"
FALSE,22,0,6,0,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,22,4,2343,81,"false","true","false","false","true","true",5,"false","true","true","true","true","false",0.699999988079071,"false","false","false"
FALSE,23,1,1175,107,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.689999997615814,"false","false","false"
FALSE,26,7,522,6,"false","false","true","false","false","true",1,"false","false","true","false","false","false",0.959999978542328,"false","false","false"
FALSE,24,2,1342,25,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.119999997317791,"false","false","false"
FALSE,20,6,3464,296,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.959999978542328,"false","false","false"
FALSE,22,5,733,10,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.769999980926514,"false","false","false"
FALSE,22,4,575,44,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,25,4,878,43,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.959999978542328,"false","false","false"
FALSE,20,3,102,1,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.649999976158142,"false","false","false"
FALSE,23,2,566,6,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.379999995231628,"false","false","false"
FALSE,25,4,779,21,"false","false","false","false","false","true",1,"false","false","true","false","false","false",0.349999994039536,"false","false","false"
FALSE,22,3,1119,11,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.189999997615814,"false","false","false"
FALSE,25,2,1856,110,"true","false","false","false","false","false",1,"false","false","false","true","false","false",0.649999976158142,"false","false","false"
FALSE,21,4,298,7,"false","false","true","false","false","true",1,"false","false","true","false","false","false",0.620000004768372,"false","false","false"
FALSE,22,17,1565,81,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.5799999833107,"false","false","false"
FALSE,24,5,265,12,"false","false","true","false","false","true",3,"false","true","true","false","true","false",1,"false","false","false"
FALSE,24,1,90,5,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.310000002384186,"false","false","false"
FALSE,25,1,56,2,"false","false","false","false","false","false",1,"false","false","true","false","false","false",0.689999997615814,"false","false","false"
FALSE,21,1,811,23,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,20,1,696,22,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.310000002384186,"false","false","false"
FALSE,22,6,901,29,"false","true","true","false","false","false",1,"false","false","true","false","false","false",0.230000004172325,"false","false","false"
FALSE,22,3,390,23,"true","true","false","false","false","false",1,"true","false","false","false","false","false",1,"false","false","false"
FALSE,21,3,707,38,"true","true","true","false","false","false",2,"false","true","false","false","false","false",0.879999995231628,"false","false","false"
FALSE,22,3,1317,46,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.419999986886978,"false","false","false"
FALSE,26,3,484,22,"true","true","true","false","false","true",1,"false","false","true","false","false","false",0.620000004768372,"false","false","false"
FALSE,22,3,463,16,"true","true","false","false","false","true",2,"false","false","true","true","false","false",0.769999980926514,"false","false","false"
FALSE,23,5,501,27,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.349999994039536,"false","false","false"
FALSE,24,2,550,22,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.119999997317791,"false","false","false"
FALSE,22,1,3,0,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.310000002384186,"false","false","false"
FALSE,24,4,656,31,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.5,"false","false","false"
FALSE,23,3,523,28,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,24,3,449,28,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.730000019073486,"false","false","false"
FALSE,22,3,293,13,"false","true","false","false","false","false",2,"false","true","true","false","false","false",0.270000010728836,"false","false","false"
FALSE,20,1,192,4,"false","false","true","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,22,2,877,30,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.620000004768372,"false","false","false"
FALSE,24,4,514,30,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0,"false","false","false"
FALSE,20,2,379,36,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.419999986886978,"false","false","false"
FALSE,25,2,605,19,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.349999994039536,"false","false","false"
FALSE,25,3,452,23,"false","true","false","false","false","false",1,"false","false","true","false","false","false",0.419999986886978,"false","false","false"
FALSE,23,2,178,7,"false","false","true","false","false","false",1,"true","false","false","false","false","false",0.689999997615814,"false","false","false"
FALSE,26,2,710,36,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.540000021457672,"false","false","false"
FALSE,23,7,2551,104,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.379999995231628,"false","false","false"
FALSE,20,8,1672,69,"false","true","false","false","false","true",1,"false","false","true","false","false","false",0.46000000834465,"false","false","false"
FALSE,22,1,246,19,"true","true","true","false","false","false",1,"true","false","false","false","false","false",0.769999980926514,"false","false","false"
FALSE,19,3,1514,11,"true","true","false","false","false","true",2,"false","false","true","false","false","false",0.689999997615814,"false","false","false"
FALSE,19,6,143,1,"true","false","false","false","false","true",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,23,5,436,6,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.9200000166893,"false","false","false"
FALSE,23,4,853,58,"true","true","true","false","false","false",1,"false","false","false","true","false","false",0,"false","false","false"
FALSE,25,3,31,2,"true","true","true","false","false","false",2,"false","false","true","false","false","false",0.189999997615814,"false","false","false"
FALSE,24,5,2560,233,"true","false","false","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"false","false","false"
FALSE,25,5,564,18,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.810000002384186,"false","false","false"
FALSE,25,2,454,26,"true","true","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,23,1,823,86,"false","true","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,24,1,233,11,"true","false","false","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,25,1,271,22,"false","true","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,21,3,612,38,"false","false","true","false","false","false",0,"false","false","false","false","false","false",0,"false","false","false"
FALSE,22,1,705,41,"true","true","false","false","false","false",1,"true","false","false","false","false","false",0.959999978542328,"false","false","false"
FALSE,26,7,307,40,"true","true","false","false","false","true",1,"true","false","false","false","false","false",0.9200000166893,"false","false","false"
FALSE,23,3,1265,68,"false","true","false","false","false","false",1,"true","false","false","false","false","false",0.620000004768372,"false","false","false"
FALSE,22,4,2385,84,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0,"false","false","false"
FALSE,23,4,695,47,"true","false","false","false","false","false",1,"false","false","true","false","false","false",0.349999994039536,"false","false","false"
FALSE,25,0,363,6,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.959999978542328,"false","false","false"
FALSE,19,6,653,70,"false","false","false","false","false","false",1,"true","false","false","false","false","false",0.879999995231628,"false","false","false"
FALSE,20,2,723,54,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,23,5,1265,162,"true","true","true","false","false","false",1,"false","false","true","false","false","false",0.730000019073486,"false","false","false"
FALSE,23,4,504,13,"false","false","true","false","false","false",1,"false","false","true","false","false","false",0.769999980926514,"false","false","false"
